status,severity,category,event_type,field,summary,observed,expected,evidence,examples,spec_source
INFO,Info,frequency,TopographicMapEvent,,unusually long gaps between records,"3 gap(s), longest 29m 2s",,29m 2s: wenyi090326-3.stratalog.logdata.json[7012] _id=6a9c94f0485cab4c95401e14 ts=2026-09-05T22:17:20.7180000Z -> wenyi090326-3.stratalog.logdata.json[5230] _id=6a9c9bbe485cab4c95402c04 ts=2026-09-05T22:46:23.0870000Z; 16m 54s: wenyi090326-3.stratalog.logdata.json[9440] _id=6a9c8e3f485cab4c95400b18 ts=2026-09-05T21:48:47.4590000Z -> wenyi090326-3.stratalog.logdata.json[7573] _id=6a9c9236485cab4c954019ae ts=2026-09-05T22:05:42.3600000Z; 11m 21s: wenyi090326-3.stratalog.logdata.json[7570] _id=6a9c9239485cab4c954019b4 ts=2026-09-05T22:05:45.5610000Z -> wenyi090326-3.stratalog.logdata.json[7026] _id=6a9c94e2485cab4c95401df8 ts=2026-09-05T22:17:06.5780000Z,,
INFO,Info,frequency,TopographicMapEvent,,very rapid consecutive records (possible duplicates or multi-fire),4 interval(s) ≤ 0.004s..0.033s shown,,4ms: wenyi090326-3.stratalog.logdata.json[9707] _id=6a9c8cf1485cab4c95400900 ts=2026-09-05T21:43:13.3730000Z -> wenyi090326-3.stratalog.logdata.json[9703] _id=6a9c8cf1485cab4c95400908 ts=2026-09-05T21:43:13.3770000Z; 30ms: wenyi090326-3.stratalog.logdata.json[9708] _id=6a9c8cf1485cab4c954008fe ts=2026-09-05T21:43:13.3430000Z -> wenyi090326-3.stratalog.logdata.json[9707] _id=6a9c8cf1485cab4c95400900 ts=2026-09-05T21:43:13.3730000Z; 33ms: wenyi090326-3.stratalog.logdata.json[9475] _id=6a9c8df1485cab4c95400ad2 ts=2026-09-05T21:47:30.1640000Z -> wenyi090326-3.stratalog.logdata.json[9473] _id=6a9c8df1485cab4c95400ad6 ts=2026-09-05T21:47:30.1970000Z,,
INFO,Info,frequency,argumentationAnswerEvent,,unusually long gaps between records,"5 gap(s), longest 56m 14s",,56m 14s: wenyi090326-3.stratalog.logdata.json[5949] _id=6a9c9844485cab4c95402662 ts=2026-09-05T22:31:32.7160000Z -> wenyi090326-3.stratalog.logdata.json[2530] _id=6a9ca573485cab4c95404120 ts=2026-09-05T23:27:47.6730000Z; 37m 37s: wenyi090326-3.stratalog.logdata.json[10727] _id=6a9c8a70485cab4c95400104 ts=2026-09-05T21:32:32.5120000Z -> wenyi090326-3.stratalog.logdata.json[7295] _id=6a9c9341485cab4c95401bda ts=2026-09-05T22:10:09.5930000Z; 24m 21s: wenyi090326-3.stratalog.logdata.json[2199] _id=6a9ca61e485cab4c954043b6 ts=2026-09-05T23:30:38.9870000Z -> wenyi090326-3.stratalog.logdata.json[456] _id=6a9cabd4485cab4c95405158 ts=2026-09-05T23:55:00.8920000Z,,
INFO,Info,frequency,argumentationEvent,,unusually long gaps between records,"5 gap(s), longest 54m 5s",,54m 5s: wenyi090326-3.stratalog.logdata.json[5945] _id=6a9c9844485cab4c9540266a ts=2026-09-05T22:31:32.7500000Z -> wenyi090326-3.stratalog.logdata.json[2571] _id=6a9ca4f2485cab4c954040ce ts=2026-09-05T23:25:38.2470000Z; 36m 58s: wenyi090326-3.stratalog.logdata.json[10726] _id=6a9c8a70485cab4c95400106 ts=2026-09-05T21:32:32.5150000Z -> wenyi090326-3.stratalog.logdata.json[7332] _id=6a9c931a485cab4c95401b90 ts=2026-09-05T22:09:30.8780000Z; 24m 12s: wenyi090326-3.stratalog.logdata.json[2195] _id=6a9ca61e485cab4c954043be ts=2026-09-05T23:30:39.0210000Z -> wenyi090326-3.stratalog.logdata.json[473] _id=6a9cabcb485cab4c95405136 ts=2026-09-05T23:54:51.2210000Z,,
INFO,Info,frequency,argumentationEvent,,very rapid consecutive records (possible duplicates or multi-fire),2 interval(s) ≤ 0.032s..0.032s shown,,32ms: wenyi090326-3.stratalog.logdata.json[2198] _id=6a9ca61e485cab4c954043b8 ts=2026-09-05T23:30:38.9890000Z -> wenyi090326-3.stratalog.logdata.json[2195] _id=6a9ca61e485cab4c954043be ts=2026-09-05T23:30:39.0210000Z; 32ms: wenyi090326-3.stratalog.logdata.json[5948] _id=6a9c9844485cab4c95402664 ts=2026-09-05T22:31:32.7180000Z -> wenyi090326-3.stratalog.logdata.json[5945] _id=6a9c9844485cab4c9540266a ts=2026-09-05T22:31:32.7500000Z,,
INFO,Info,frequency,argumentationNodeEvent,,unusually long gaps between records,"5 gap(s), longest 54m 12s",,54m 12s: wenyi090326-3.stratalog.logdata.json[5950] _id=6a9c9842485cab4c95402660 ts=2026-09-05T22:31:31.0820000Z -> wenyi090326-3.stratalog.logdata.json[2568] _id=6a9ca4f7485cab4c954040d4 ts=2026-09-05T23:25:43.8160000Z; 37m 0s: wenyi090326-3.stratalog.logdata.json[10728] _id=6a9c8a6f485cab4c95400102 ts=2026-09-05T21:32:31.7120000Z -> wenyi090326-3.stratalog.logdata.json[7329] _id=6a9c931b485cab4c95401b96 ts=2026-09-05T22:09:32.1770000Z; 24m 14s: wenyi090326-3.stratalog.logdata.json[2200] _id=6a9ca61e485cab4c954043b4 ts=2026-09-05T23:30:38.2530000Z -> wenyi090326-3.stratalog.logdata.json[470] _id=6a9cabcc485cab4c9540513c ts=2026-09-05T23:54:53.0880000Z,,
INFO,Info,frequency,argumentationNodeEvent,,very rapid consecutive records (possible duplicates or multi-fire),186 interval(s) ≤ 0.001s..0.014s shown,,1ms: wenyi090326-3.stratalog.logdata.json[6040] _id=6a9c9802485cab4c954025ac ts=2026-09-05T22:30:27.1200000Z -> wenyi090326-3.stratalog.logdata.json[6039] _id=6a9c9802485cab4c954025ae ts=2026-09-05T22:30:27.1210000Z; 14ms: wenyi090326-3.stratalog.logdata.json[11235] _id=6a9c8730485cab4c953ffd06 ts=2026-09-05T21:18:40.9400000Z -> wenyi090326-3.stratalog.logdata.json[11234] _id=6a9c8730485cab4c953ffd08 ts=2026-09-05T21:18:40.9540000Z; 14ms: wenyi090326-3.stratalog.logdata.json[11245] _id=6a9c872d485cab4c953ffcf2 ts=2026-09-05T21:18:38.0890000Z -> wenyi090326-3.stratalog.logdata.json[11244] _id=6a9c872d485cab4c953ffcf4 ts=2026-09-05T21:18:38.1030000Z,,
INFO,Info,frequency,argumentationToolEvent,,unusually long gaps between records,"3 gap(s), longest 37m 55s",,37m 55s: wenyi090326-3.stratalog.logdata.json[10771] _id=6a9c8a5b485cab4c954000ac ts=2026-09-05T21:32:11.8030000Z -> wenyi090326-3.stratalog.logdata.json[7298] _id=6a9c933f485cab4c95401bd4 ts=2026-09-05T22:10:07.6270000Z; 18m 20s: wenyi090326-3.stratalog.logdata.json[7297] _id=6a9c9340485cab4c95401bd6 ts=2026-09-05T22:10:08.4590000Z -> wenyi090326-3.stratalog.logdata.json[6143] _id=6a9c978d485cab4c954024de ts=2026-09-05T22:28:29.2990000Z; 12m 36s: wenyi090326-3.stratalog.logdata.json[11217] _id=6a9c873c485cab4c953ffd2a ts=2026-09-05T21:18:52.7260000Z -> wenyi090326-3.stratalog.logdata.json[10804] _id=6a9c8a31485cab4c9540006a ts=2026-09-05T21:31:29.5220000Z,,
INFO,Info,frequency,chatEvent,,unusually long gaps between records,"1 gap(s), longest 16m 40s",,16m 40s: wenyi090326-3.stratalog.logdata.json[1882] _id=6a9ca77b485cab4c95404632 ts=2026-09-05T23:36:27.2690000Z -> wenyi090326-3.stratalog.logdata.json[597] _id=6a9cab63485cab4c9540503e ts=2026-09-05T23:53:07.7030000Z,,
INFO,Info,frequency,gameStartEvent,,unusually long gaps between records,"5 gap(s), longest 44m 45s",,44m 45s: wenyi090326-3.stratalog.logdata.json[5017] _id=6a9c9cfb485cab4c95402db0 ts=2026-09-05T22:51:39.6350000Z -> wenyi090326-3.stratalog.logdata.json[1883] _id=6a9ca779485cab4c95404630 ts=2026-09-05T23:36:25.4190000Z; 39m 3s: wenyi090326-3.stratalog.logdata.json[10634] _id=6a9c8b36485cab4c954001c0 ts=2026-09-05T21:35:50.5120000Z -> wenyi090326-3.stratalog.logdata.json[7080] _id=6a9c945d485cab4c95401d8c ts=2026-09-05T22:14:53.9410000Z; 21m 53s: wenyi090326-3.stratalog.logdata.json[7080] _id=6a9c945d485cab4c95401d8c ts=2026-09-05T22:14:53.9410000Z -> wenyi090326-3.stratalog.logdata.json[5829] _id=6a9c997f485cab4c95402756 ts=2026-09-05T22:36:47.6750000Z,,
INFO,Info,frequency,gameWindowFocusEvent,,unusually long gaps between records,"3 gap(s), longest 28m 59s",,28m 59s: wenyi090326-3.stratalog.logdata.json[9633] _id=6a9c8d1a485cab4c95400996 ts=2026-09-05T21:43:54.7500000Z -> wenyi090326-3.stratalog.logdata.json[7208] _id=6a9c93e6485cab4c95401c8a ts=2026-09-05T22:12:54.2580000Z; 24m 16s: wenyi090326-3.stratalog.logdata.json[2333] _id=6a9ca5c5485cab4c954042aa ts=2026-09-05T23:29:09.3810000Z -> wenyi090326-3.stratalog.logdata.json[590] _id=6a9cab75485cab4c9540504c ts=2026-09-05T23:53:25.5270000Z; 12m 16s: wenyi090326-3.stratalog.logdata.json[5261] _id=6a9c9b98485cab4c95402bc6 ts=2026-09-05T22:45:44.2220000Z -> wenyi090326-3.stratalog.logdata.json[4917] _id=6a9c9e78485cab4c95402e78 ts=2026-09-05T22:58:00.6420000Z,,
INFO,Info,frequency,gameWindowUnfocusEvent,,unusually long gaps between records,"3 gap(s), longest 27m 27s",,27m 27s: wenyi090326-3.stratalog.logdata.json[9634] _id=6a9c8d1a485cab4c95400994 ts=2026-09-05T21:43:54.7480000Z -> wenyi090326-3.stratalog.logdata.json[7218] _id=6a9c938a485cab4c95401c74 ts=2026-09-05T22:11:22.2640000Z; 24m 16s: wenyi090326-3.stratalog.logdata.json[2334] _id=6a9ca5c3485cab4c954042a8 ts=2026-09-05T23:29:07.2900000Z -> wenyi090326-3.stratalog.logdata.json[594] _id=6a9cab73485cab4c95405044 ts=2026-09-05T23:53:23.8170000Z; 12m 14s: wenyi090326-3.stratalog.logdata.json[5262] _id=6a9c9b97485cab4c95402bc4 ts=2026-09-05T22:45:43.5720000Z -> wenyi090326-3.stratalog.logdata.json[4918] _id=6a9c9e76485cab4c95402e76 ts=2026-09-05T22:57:58.4710000Z,,
INFO,Info,frequency,gameWindowUnfocusEvent,,very rapid consecutive records (possible duplicates or multi-fire),1 interval(s) ≤ 0.000s..0.000s shown,,0ms: wenyi090326-3.stratalog.logdata.json[5832] _id=6a9c9975485cab4c9540274e ts=2026-09-05T22:36:37.4310000Z -> wenyi090326-3.stratalog.logdata.json[5831] _id=6a9c997f485cab4c95402750 ts=2026-09-05T22:36:37.431Z,,
INFO,Info,frequency,questEvent,,unusually long gaps between records,"2 gap(s), longest 13m 34s",,13m 34s: wenyi090326-3.stratalog.logdata.json[6940] _id=6a9c95a5485cab4c95401ea4 ts=2026-09-05T22:20:21.4330000Z -> wenyi090326-3.stratalog.logdata.json[5929] _id=6a9c98d4485cab4c9540268a ts=2026-09-05T22:33:56.3150000Z; 11m 8s: wenyi090326-3.stratalog.logdata.json[7693] _id=6a9c9177485cab4c954018be ts=2026-09-05T22:02:31.5470000Z -> wenyi090326-3.stratalog.logdata.json[7142] _id=6a9c9413485cab4c95401d0e ts=2026-09-05T22:13:39.9190000Z,,
INFO,Info,frequency,questEvent,,very rapid consecutive records (possible duplicates or multi-fire),15 interval(s) ≤ 0.000s..0.000s shown,,0ms: wenyi090326-3.stratalog.logdata.json[10821] _id=6a9c8a28485cab4c95400048 ts=2026-09-05T21:31:20.8880000Z -> wenyi090326-3.stratalog.logdata.json[10820] _id=6a9c8a28485cab4c9540004a ts=2026-09-05T21:31:20.8880000Z; 0ms: wenyi090326-3.stratalog.logdata.json[11263] _id=6a9c8724485cab4c953ffcca ts=2026-09-05T21:18:28.9420000Z -> wenyi090326-3.stratalog.logdata.json[11265] _id=6a9c8724485cab4c953ffccc ts=2026-09-05T21:18:28.9420000Z; 0ms: wenyi090326-3.stratalog.logdata.json[199] _id=6a9cac73485cab4c9540535a ts=2026-09-05T23:57:39.4690000Z -> wenyi090326-3.stratalog.logdata.json[198] _id=6a9cac73485cab4c9540535c ts=2026-09-05T23:57:39.4690000Z,,
INFO,Info,regression,,,scene name(s) not present in baseline,<missing sceneName>; PodsEscapingCopernicus Cutscene; Transition,"renamed scene, new content, or new coverage",,,
INFO,Info,regression,DEBUGMenu,,event type not present in baseline 08-31-26,4 records this build,new logging or newly exercised content — review,,,
INFO,Info,regression,InputEvent,data.actionType,categorical value(s) not seen in baseline,ToggleDebug,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,InputEvent,data.key,categorical value(s) not seen in baseline,backquote,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,ObjectInterEvent,data.actionType,baseline categorical value(s) not seen this build,Press E to collect mega turnips; Press E to collect super orange; Press E to collect ultra corn,may simply not have been exercised — review,,,
INFO,Info,regression,ObjectInterEvent,data.actionType,categorical value(s) not seen in baseline,Lower Map; Press E to Insert; Press E to collect broccoli; Press E to collect peas; Press E to collect potatoes; Press E to place; Press E to place glyph; Raise Map; TurnOff; TurnOn,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,PuzzlePieceVisibleEvent,,record volume changed 3.3x vs baseline,3410 records,1018 in 08-31-26,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,PuzzlePieceVisibleEvent,data.pieceId,categorical value(s) not seen in baseline,Evaporation Puzzle Piece A; Evaporation Puzzle Piece B; Evaporation Puzzle Piece C; Evaporation Puzzle Piece D; Evaporation Puzzle Slot A; Evaporation Puzzle Slot B; Evaporation Puzzle Slot C; Evaporation Puzzle Slot D,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.glassRoofTemperature,baseline categorical value(s) not seen this build,Cold,may simply not have been exercised — review,,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.glassRoofTemperature,categorical value(s) not seen in baseline,Hot,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.roofCovering,baseline categorical value(s) not seen this build,Uncovered,may simply not have been exercised — review,,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.roofCovering,categorical value(s) not seen in baseline,Covered,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.roofStyle,baseline categorical value(s) not seen this build,Tilted Out,may simply not have been exercised — review,,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.roofStyle,categorical value(s) not seen in baseline,Flat,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,SolarStillDesignEvent,data.selectedOption,baseline categorical value(s) not seen this build,Cold; Tilted Out; Uncovered,may simply not have been exercised — review,,,
INFO,Info,regression,SolarStillDesignEvent,data.selectedOption,categorical value(s) not seen in baseline,Covered; Flat; Hot,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,TerasGardenBox,data.actionType,baseline categorical value(s) not seen this build,soilSelected,may simply not have been exercised — review,,,
INFO,Info,regression,TerasGardenBox,data.actionType,categorical value(s) not seen in baseline,,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,TerasGardenBox,data.soilType,baseline categorical value(s) not seen this build,Sand,may simply not have been exercised — review,,,
INFO,Info,regression,TopographicMapEvent,,field(s) not present in baseline schema,data.legendName,,,,
INFO,Info,regression,TopographicMapEvent,data.actionType,baseline categorical value(s) not seen this build,WaypointResetEvent,may simply not have been exercised — review,,,
INFO,Info,regression,TopographicMapEvent,data.actionType,categorical value(s) not seen in baseline,Selected,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,TopographicMapEvent,data.featureUsed,categorical value(s) not seen in baseline,Legend,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,WaterChamberEvent,data.machineType,categorical value(s) not seen in baseline,DualChamber_Evaporator,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,argumentationAnswerEvent,,record volume changed 7.1x vs baseline,50 records,7 in 08-31-26,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,argumentationAnswerEvent,data.answerSubmitted,categorical value(s) not seen in baseline,"4,I; A,2,I; A,3,I; A,4,I; A,B,C,2,II; A,D,3,I; A,D,C,3,I; B,1,I; B,1,II; B,4,I; B,4,II; B,C,1,I; B,C,D,1,II; B,C,D,2,II; B,C,D,3,II; C,1,I; C,1,II; C,2,I; C,3,I; C,4,I; D,1,I; D,1,II; D,4,I; D,C,B,4,I; D,C,B,4,II","new design, renamed value, or new coverage — review",,,
INFO,Info,regression,argumentationNodeEvent,,record volume changed 4.8x vs baseline,743 records,155 in 08-31-26,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,argumentationToolEvent,data.argumentationTitle,baseline categorical value(s) not seen this build,Unit 5,may simply not have been exercised — review,,,
INFO,Info,regression,argumentationToolEvent,data.toolName,baseline categorical value(s) not seen this build,BackingInfoPanel - Evaporation Flow Diagram; BackingInfoPanel - Heat Added/Released Chart,may simply not have been exercised — review,,,
INFO,Info,regression,crash,,event type not present in baseline 08-31-26,3 records this build,new logging or newly exercised content — review,,,
INFO,Info,regression,soilMachine,,record volume changed 7.2x vs baseline,36 records,5 in 08-31-26,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,soilMachine,data.canisterType,categorical value(s) not seen in baseline,Bedrock,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,soilMachine,data.floor,categorical value(s) not seen in baseline,2,"new design, renamed value, or new coverage — review",,,
INFO,Info,scenes,Soil Key Puzzle,,event observed in scene(s) not listed in the specification — specification review required,Unit 2 Prod (Refactor) (12 records),Unit 3 Dev; Unit 4 Dev,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,scenes,TerasGardenBox,,all observed scenes match the specification,Unit 4 Dev,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,scenes,WaterChamberEvent,,all observed scenes match the specification,Unit 5 Dev - Dungeon,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,scenes,soilMachine,,all observed scenes match the specification,Unit 4 Dev - Dungeon,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,DEBUGMenu,data.actionType,required field present in all records,4 of 4,,,,observed data
PASS,Info,schema,DEBUGMenu,data.isOpened,required field present in all records,4 of 4,,,,observed data
PASS,Info,schema,DialogueEvent,data.conversationId,required field present in all records,2508 of 2508,,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,schema,DialogueEvent,data.dialogueEventType,required field present in all records,2508 of 2508,,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,schema,DialogueEvent,data.nodeId,conditional field present when dialogueEventType='DialogueNodeEvent',1539 applicable records,,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,schema,EndOfUnit,data.Unit,required field present in all records,5 of 5,,,,observed data
PASS,Info,schema,InputEvent,data.Value,required field present in all records,3182 of 3182,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,InputEvent,data.actionType,required field present in all records,3182 of 3182,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,InputEvent,data.key,required field present in all records,3182 of 3182,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,InputEvent,data.playerOrDrone,required field present in all records,3182 of 3182,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,ObjectInterEvent,data.actionType,required field present in all records,240 of 240,,,,08-13-26/Investigation-results/objectinter-event-investigation.md
PASS,Info,schema,ObjectInterEvent,data.objectName,required field present in all records,240 of 240,,,,08-13-26/Investigation-results/objectinter-event-investigation.md
PASS,Info,schema,PlayerPositionEvent,data.position.x,required field present in all records,974 of 974,,,,08-13-26/Investigation-results/position-event-investigation.md
PASS,Info,schema,PlayerPositionEvent,data.position.y,required field present in all records,974 of 974,,,,08-13-26/Investigation-results/position-event-investigation.md
PASS,Info,schema,PlayerPositionEvent,data.position.z,required field present in all records,974 of 974,,,,08-13-26/Investigation-results/position-event-investigation.md
PASS,Info,schema,PuzzlePieceVisibleEvent,data.actionType,required field present in all records,3410 of 3410,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,schema,PuzzlePieceVisibleEvent,data.pieceId,required field present in all records,3410 of 3410,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,schema,PuzzlePieceVisibleEvent,data.timestamp,required field present in all records,3410 of 3410,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,schema,Soil Key Puzzle,data.Unit,"conditional field present when Soil Key Puzzle Status=['Started', 'Finished']",8 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.currentSoilType,"conditional field present when actionType=['LeftDrag', 'RightDrag']",66 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.isCorrectSelection,"conditional field present when actionType=['LeftDrag', 'RightDrag']",66 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.waterLevelStatus,"conditional field present when actionType=['LeftDrag', 'RightDrag']",66 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.waterRetentionChange,"conditional field present when actionType=['LeftDrag', 'RightDrag']",66 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,SolarStillDesignEvent,data.actionType,required field present in all records,4 of 4,,,,observed data 08-25-26 (first appearance; no written spec yet)
PASS,Info,schema,SolarStillDesignEvent,data.designSelections,conditional field present when actionType='DesignSubmitted',1 applicable records,,,,observed data 08-25-26 (first appearance; no written spec yet)
PASS,Info,schema,SolarStillDesignEvent,data.featureUsed,required field present in all records,4 of 4,,,,observed data 08-25-26 (first appearance; no written spec yet)
PASS,Info,schema,SolarStillDesignEvent,data.selectedOption,conditional field present when actionType='optionSelected',3 applicable records,,,,observed data 08-25-26 (first appearance; no written spec yet)
PASS,Info,schema,TerasGardenBox,data.actionType,required field present in all records,6 of 6,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TerasGardenBox,data.boxId,conditional field present when actionType='cameraPlaced',3 applicable records,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TerasGardenBox,data.soilType,required field present in all records,6 of 6,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TopographicMapEvent,data.actionType,required field present in all records,65 of 65,,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
PASS,Info,schema,TopographicMapEvent,data.featureUsed,required field present in all records,65 of 65,,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,schema,TopographicMapEvent,data.legendName,field present in only part of the records,2 of 65 records contain data.legendName,declare as conditional/optional in config if intended,,wenyi090326-3.stratalog.logdata.json[10509] _id=6a9c8b9e485cab4c95400262 ts=2026-09-05T21:37:34.7030000Z | wenyi090326-3.stratalog.logdata.json[10503] _id=6a9c8ba1485cab4c9540026e ts=2026-09-05T21:37:38.0670000Z | wenyi090326-3.stratalog.logdata.json[9712] _id=6a9c8ce5485cab4c954008f6 ts=2026-09-05T21:43:01.3020000Z,
PASS,Info,schema,WaterChamberEvent,data.actionType,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.floor,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.machineNumber,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.machineType,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.room,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,argumentationAnswerEvent,data.actionType,required field present in all records,50 of 50,,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,schema,argumentationAnswerEvent,data.answerSubmitted,required field present in all records,50 of 50,,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,schema,argumentationAnswerEvent,data.argumentationTitle,required field present in all records,50 of 50,,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,schema,argumentationEvent,data.actionType,required field present in all records,18 of 18,,,,08-13-26/Investigation-results/argumentation-event-investigation.md
PASS,Info,schema,argumentationEvent,data.argumentationDescription,required field present in all records,18 of 18,,,,08-13-26/Investigation-results/argumentation-event-investigation.md
PASS,Info,schema,argumentationEvent,data.argumentationTitle,required field present in all records,18 of 18,,,,08-13-26/Investigation-results/argumentation-event-investigation.md
PASS,Info,schema,argumentationNodeEvent,data.actionType,required field present in all records,743 of 743,,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,schema,argumentationNodeEvent,data.argumentationTitle,required field present in all records,743 of 743,,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,schema,argumentationNodeEvent,data.nodeName,required field present in all records,743 of 743,,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,schema,argumentationToolEvent,data.actionType,required field present in all records,12 of 12,,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,schema,argumentationToolEvent,data.argumentationTitle,required field present in all records,12 of 12,,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,schema,argumentationToolEvent,data.toolName,required field present in all records,12 of 12,,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,schema,chatEvent,data.chatID,required field present in all records,2 of 2,,,,08-13-26/Investigation-results/chat-event-investigation.md
PASS,Info,schema,questEvent,data.questEventType,required field present in all records,82 of 82,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,data.questID,required field present in all records,82 of 82,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,data.questName,required field present in all records,82 of 82,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,data.questSuccessOrFailure,conditional field present when questEventType='questFinishEvent',37 applicable records,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,eventKey,eventKey matches its documented format,82 records checked,{data.questEventType}:{data.questID},,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,soilMachine,data.actionType,required field present in all records,36 of 36,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.canisterType,required field present in all records,36 of 36,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.floor,required field present in all records,36 of 36,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.machine,required field present in all records,36 of 36,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.row,required field present in all records,36 of 36,,,,08-13-26/Investigation-results/soil-machine-investigation.md
INFO,Info,semantics,ObjectInterEvent,,"known issue (tracked in config): actionType uses two phrasings for talking ('TalkTo' vs 'E to Talk') — naming inconsistency, not merged pending dev confirmation",,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/objectinter-event-investigation.md
PASS,Info,semantics,SolarStillDesignEvent,,sufficient information: Can the player's solar still design attempt be reconstructed (each option chosen plus the final submitted design)?,"fields present: featureUsed, selectedOption, designSelections.roofStyle, designSelections.roofCovering, designSelections.glassRoofTemperature",,,,observed data 08-25-26 (first appearance; no written spec yet)
