eventType,field_path,value,type,count,value_list_truncated
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T15:01:00.1320000Z""",string,15,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:00:59.2330000Z""",string,12,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:02:11.4290000Z""",string,11,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:01:46.0840000Z""",string,9,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:02:39.2410000Z""",string,9,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:03:26.5300000Z""",string,9,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:05:41.4540000Z""",string,9,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:07:01.1600000Z""",string,9,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:07:13.3300000Z""",string,9,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:01:33.9150000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:02:27.0730000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:03:14.3620000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:04:07.6470000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:05:00.0370000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:03.8700000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:16.0380000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:07:23.7040000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T14:58:50.0840000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T14:59:00.6910000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T15:00:41.4560000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:23.1100000Z""",string,7,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:49.8190000Z""",string,7,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:00:26.0850000Z""",string,6,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:03:55.4800000Z""",string,6,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:04:36.0250000Z""",string,6,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:04:47.8690000Z""",string,6,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:05:29.2870000Z""",string,6,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:27.9410000Z""",string,6,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:37.6500000Z""",string,6,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T14:59:21.5990000Z""",string,6,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:02:08.2280000Z""",string,5,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:02:21.9010000Z""",string,5,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:05:49.1280000Z""",string,5,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:24.7120000Z""",string,5,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:33.4440000Z""",string,5,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:59.6930000Z""",string,5,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T15:00:57.0640000Z""",string,5,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:00:26.0500000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:00:26.2190000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:00:58.4320000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:01:31.1130000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:01:31.1460000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:02:04.8600000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:02:05.8620000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:02:58.0840000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:03:02.2850000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:03:53.6760000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:03:55.5110000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:04:40.9610000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:05:17.1450000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:05:24.9510000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:05:47.4910000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:05:52.1930000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:05:53.2970000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:17.2730000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:23.6080000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:29.0440000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T02:06:37.2470000Z""",string,4,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-06T14:58:49.5530000Z""",string,4,True
Soil Key Puzzle,data.Soil Key Puzzle Status,"""Finished""",string,4,False
Soil Key Puzzle,data.Soil Key Puzzle Status,"""Started""",string,4,False
Soil Key Puzzle,data.Unit,"""Unit 2 Prod (Refactor)""",string,4,False
Soil Key Puzzle,data.Unit,"""Unit 3 Dev""",string,2,False
Soil Key Puzzle,data.Unit,"""Unit 4 Dev""",string,2,False
Soil Key Puzzle,data.actionType,"""RightDrag""",string,18,False
Soil Key Puzzle,data.actionType,"""LeftDrag""",string,12,False
Soil Key Puzzle,data.currentSoilType,"""SAND""",string,6,False
Soil Key Puzzle,data.currentSoilType,"""SANDGRAVEL""",string,6,False
Soil Key Puzzle,data.currentSoilType,"""CLAY""",string,5,False
Soil Key Puzzle,data.currentSoilType,"""CLAYSAND""",string,5,False
Soil Key Puzzle,data.currentSoilType,"""CLAYROCK""",string,4,False
Soil Key Puzzle,data.currentSoilType,"""GRAVEL""",string,3,False
Soil Key Puzzle,data.currentSoilType,"""BEDROCK""",string,1,False
Soil Key Puzzle,data.isCorrectSelection,"""false""",string,24,False
Soil Key Puzzle,data.isCorrectSelection,"""true""",string,6,False
Soil Key Puzzle,data.waterLevelStatus,"""TooHigh""",string,12,False
Soil Key Puzzle,data.waterLevelStatus,"""Proper""",string,9,False
Soil Key Puzzle,data.waterLevelStatus,"""TooLow""",string,9,False
Soil Key Puzzle,data.waterRetentionChange,"""Decrease""",string,15,False
Soil Key Puzzle,data.waterRetentionChange,"""Increase""",string,9,False
Soil Key Puzzle,data.waterRetentionChange,"""NoChange""",string,6,False
TerasGardenBox,data.actionType,"""""",string,3,False
TerasGardenBox,data.actionType,"""cameraPlaced""",string,3,False
TerasGardenBox,data.boxId,"""0""",string,2,False
TerasGardenBox,data.boxId,"""1""",string,2,False
TerasGardenBox,data.boxId,"""2""",string,2,False
TerasGardenBox,data.soilType,"""Clay""",string,2,False
TerasGardenBox,data.soilType,"""Gravel""",string,2,False
TerasGardenBox,data.soilType,"""Sand""",string,2,False
TopographicMapEvent,data.actionType,"""MapCloseEvent""",string,8,False
TopographicMapEvent,data.actionType,"""MapOpenEvent""",string,8,False
TopographicMapEvent,data.actionType,"""Selected""",string,2,False
TopographicMapEvent,data.actionType,"""WaypointSetEvent""",string,2,False
TopographicMapEvent,data.actionType,"""Unselected""",string,1,False
TopographicMapEvent,data.actionType,"""WaypointResetEvent""",string,1,False
TopographicMapEvent,data.featureUsed,"""Map""",string,16,False
TopographicMapEvent,data.featureUsed,"""Legend""",string,3,False
TopographicMapEvent,data.featureUsed,"""Waypoint""",string,3,False
TopographicMapEvent,data.legendName,"""0 ft""",string,2,False
TopographicMapEvent,data.legendName,"""90 ft""",string,1,False
TopographicMapEvent,data.location.x,-155.761765,number,2,False
TopographicMapEvent,data.location.x,-145.483917,number,1,False
TopographicMapEvent,data.location.y,66.3907852,number,2,False
TopographicMapEvent,data.location.y,70.67326,number,1,False
TopographicMapEvent,data.location.z,0,number,3,False
argumentationAnswerEvent,data.actionType,"""submitAnswerEvent""",string,5,False
argumentationAnswerEvent,data.answerSubmitted,"""A,1,I""",string,2,False
argumentationAnswerEvent,data.answerSubmitted,"""A,1,II""",string,1,False
argumentationAnswerEvent,data.answerSubmitted,"""A,5,I""",string,1,False
argumentationAnswerEvent,data.answerSubmitted,"""A,C,D,2,II""",string,1,False
argumentationAnswerEvent,data.argumentationTitle,"""Unit 1 - Argumentation Tutorial""",string,1,False
argumentationAnswerEvent,data.argumentationTitle,"""Unit 1 - Freshwater""",string,1,False
argumentationAnswerEvent,data.argumentationTitle,"""Unit 2 – Watershed""",string,1,False
argumentationAnswerEvent,data.argumentationTitle,"""Unit 3 - Pollution Upstream""",string,1,False
argumentationAnswerEvent,data.argumentationTitle,"""Unit 4 - Flooding""",string,1,False
argumentationEvent,data.actionType,"""argumentationSessionClose""",string,7,False
argumentationEvent,data.actionType,"""argumentationSessionOpen""",string,5,False
argumentationEvent,data.argumentationDescription,"""U3 – Pollution Upstream"" equals ""Where is the pollution site probably located?""",string,3,False
argumentationEvent,data.argumentationDescription,"""Unit 4 - Will the flooding in the workshop resolve after the fountain is turned off""",string,3,False
argumentationEvent,data.argumentationDescription,"""U1 - Argumentation tutorial - Place the claim, reasoning, and evidence orbs in orbit""",string,2,False
argumentationEvent,data.argumentationDescription,"""U2 – Watershed - Which watershed is bigger based on collected evidence from eastern and western waterfalls""",string,2,False
argumentationEvent,data.argumentationDescription,"""Unit 1 - Does the planet WAT-247 have freshwater""",string,2,False
argumentationEvent,data.argumentationTitle,"""Unit 3 - Pollution Upstream""",string,3,False
argumentationEvent,data.argumentationTitle,"""Unit 4 - Flooding""",string,3,False
argumentationEvent,data.argumentationTitle,"""Unit 1 - Argumentation Tutorial""",string,2,False
argumentationEvent,data.argumentationTitle,"""Unit 1 - Freshwater""",string,2,False
argumentationEvent,data.argumentationTitle,"""Unit 2 – Watershed""",string,2,False
argumentationNodeEvent,data.actionType,"""argumentationNodeHoverEnd""",string,53,False
argumentationNodeEvent,data.actionType,"""argumentationNodeHoverStart""",string,53,False
argumentationNodeEvent,data.actionType,"""argumentationNodeAdd""",string,18,False
argumentationNodeEvent,data.actionType,"""argumentationNodeRemove""",string,1,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 2 – Watershed""",string,37,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 3 - Pollution Upstream""",string,33,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 4 - Flooding""",string,27,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 1 - Argumentation Tutorial""",string,19,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 1 - Freshwater""",string,9,False
argumentationNodeEvent,data.nodeName,"""I""",string,23,False
argumentationNodeEvent,data.nodeName,"""1""",string,21,False
argumentationNodeEvent,data.nodeName,"""A""",string,19,False
argumentationNodeEvent,data.nodeName,"""B""",string,14,False
argumentationNodeEvent,data.nodeName,"""II""",string,14,False
argumentationNodeEvent,data.nodeName,"""2""",string,7,False
argumentationNodeEvent,data.nodeName,"""C""",string,7,False
argumentationNodeEvent,data.nodeName,"""D""",string,7,False
argumentationNodeEvent,data.nodeName,"""3""",string,6,False
argumentationNodeEvent,data.nodeName,"""4""",string,4,False
argumentationNodeEvent,data.nodeName,"""5""",string,3,False
argumentationToolEvent,data.actionType,"""argumentationToolOpen""",string,7,False
argumentationToolEvent,data.actionType,"""argumentationToolClose""",string,1,False
argumentationToolEvent,data.argumentationTitle,"""Unit 3 - Pollution Upstream""",string,3,False
argumentationToolEvent,data.argumentationTitle,"""Unit 1 - Argumentation Tutorial""",string,2,False
argumentationToolEvent,data.argumentationTitle,"""Unit 2 – Watershed""",string,2,False
argumentationToolEvent,data.argumentationTitle,"""Unit 1 - Freshwater""",string,1,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - Argumentation""",string,2,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - Watershed Image""",string,2,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - """,string,1,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - Pollution Site Data""",string,1,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - Waterfall Data""",string,1,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - Watershed Graph""",string,1,False
chatEvent,data.actionType,"""Close""",string,1,False
chatEvent,data.chatID,"""NA""",string,1,False
crash,data.isPWA,true,bool,2,False
crash,data.message,"""A user gesture is required to request Pointer Lock.""",string,1,False
crash,data.message,"""Uncaught RuntimeError: memory access out of bounds""",string,1,False
crash,data.phase,"""running""",string,2,False
crash,data.stack,"""""",string,1,False
crash,data.stack,"""RuntimeError: memory access out of bounds
    at wasm://wasm/0a8f363e:wasm-function[73291]:0x1563591
    at wasm://wasm/0a8f363e:wasm-function[73290]:0x15634d3
    at wasm://wasm/0a8f363e:wasm-function[59956]:0x11d11ac
    at wasm://wasm/0a8f363e:wasm-function[59957]:0x11d11f3
    at wasm://wasm/0a8f363e:wasm-function[80769]:0x16e045b
    at wasm://wasm/0a8f363e:wasm-function[83409]:0x1717ed2
    at wasm://wasm/0a8f363e:wasm-function[110254]:0x259781d
    at invoke_iiii (blob:https://dev.adroit.games/e47e2f65-11a9-44ff-b9a7-658d59ae7510:9:474038)
    at wasm://wasm/0a8f363e:wasm-function[83394]:0x1717572
    at wasm://wasm/0a8f363e:wasm-function[1942]:0xf57d9
    at wasm://wasm/0a8f363e:wasm-function[109911]:0x255e832
    at wasm://wasm/0a8f363e:wasm-function[106216]:0x24af5b6
    at wasm://wasm/0a8f363e:wasm-function[87318]:0x190fbf2
    at wasm://wasm/0a8f363e:wasm-function[102624]:0x2291c25
    at wasm://wasm/0a8f363e:wasm-function[105694]:0x245a569
    at wasm://wasm/0a8f363e:wasm-function[105709]:0x245ab0e
    at wasm://wasm/0a8f363e:wasm-function[104647]:0x23edaa7
    at wasm://wasm/0a8f363e:wasm-function[103118]:0x22d15fa
    at wasm://wasm/0a8f363e:wasm-function[86343]:0x18ae5bb
    at wasm://wasm/0a8f363e:wasm-function[103047]:0x22c2f96
    at wasm://wasm/0a8f363e:wasm-function[108883]:0x24f4871
    at wasm://wasm/0a8f363e:wasm-function[3934]:0x15e018
    at wasm://wasm/0a8f363e:wasm-function[110265]:0x25978c4
    at invoke_viiii (blob:https://dev.adroit.games/e47e2f65-11a9-44ff-b9a7-658d59ae7510:9:474821)
    at wasm://wasm/0a8f363e:wasm-function[30556]:0x8ef73a
    at wasm://wasm/0a8f363e:wasm-function[110258]:0x2597858
    at invoke_viii (blob:https://dev.adroit.games/e47e2f65-11a9-44ff-b9a7-658d59ae7510:9:474188)
    at wasm://wasm/0a8f363e:wasm-function[30543]:0x8e931b
    at wasm://wasm/0a8f363e:wasm-function[110258]:0x2597858
    at invoke_viii (blob:https://dev.adroit.games/e47e2f65-11a9-44ff-b9a7-658d59ae7510:9:474188)
    at wasm://wasm/0a8f363e:wasm-function[30537]:0x8e66c3
    at wasm://wasm/0a8f363e:wasm-function[3753]:0x15846a
    at wasm://wasm/0a8f363e:wasm-function[110265]:0x25978c4
    at invoke_viiii (blob:https://dev.adroit.games/e47e2f65-11a9-44ff-b9a7-658d59ae7510:9:474821)
    at wasm://wasm/0a8f363e:wasm-function[3789]:0x159d6b
    at wasm://wasm/0a8f363e:wasm-function[82090]:0x16fd557
    at wasm://wasm/0a8f363e:wasm-function[83409]:0x1717ed2
    at wasm://wasm/0a8f363e:wasm-function[110254]:0x259781d
    at invoke_iiii (blob:https://dev.adroit.games/e47e2f65-11a9-44ff-b9a7-658d59ae7510:9:474038)
    at wasm://wasm/0a8f363e:wasm-function[83394]:0x1717572
    at wasm://wasm/0a8f363e:wasm-function[1942]:0xf57d9
    at wasm://wasm/0a8f363e:wasm-function[109911]:0x255e832
    at wasm://wasm/0a8f363e:wasm-function[106216]:0x24af5b6
    at wasm://wasm/0a8f363e:wasm-function[106219]:0x24af67c
    at wasm://wasm/0a8f363e:wasm-function[84651]:0x1792b0b
    at wasm://wasm/0a8f363e:wasm-function[85941]:0x185d320
    at wasm://wasm/0a8f363e:wasm-function[103890]:0x234f7d5
    at wasm://wasm/0a8f363e:wasm-function[105636]:0x2457674
    at wasm://wasm/0a8f363e:wasm-function[105636]:0x24576e9
    at wasm://wasm/0a8f363e:wasm-function[109989]:0x2566c65""",string,1,False
crash,data.type,"""runtime_error""",string,1,False
crash,data.type,"""unhandled_rejection""",string,1,False
crash,data.unitId,"""unit3""",string,1,False
crash,data.unitId,"""unit4""",string,1,False
crash,data.workspace,"""dev""",string,2,False
gameStartEvent,data.<empty>,true,bool,7,False
gameWindowFocusEvent,data.<empty>,true,bool,24,False
gameWindowUnfocusEvent,data.<empty>,false,bool,25,False
questEvent,data.questEventType,"""questActiveEvent""",string,35,False
questEvent,data.questEventType,"""questFinishEvent""",string,29,False
questEvent,data.questID,"""18""",string,4,False
questEvent,data.questID,"""28""",string,4,False
questEvent,data.questID,"""29""",string,4,False
questEvent,data.questID,"""31""",string,4,False
questEvent,data.questID,"""16""",string,3,False
questEvent,data.questID,"""32""",string,3,False
questEvent,data.questID,"""36""",string,3,False
questEvent,data.questID,"""17""",string,2,False
questEvent,data.questID,"""19""",string,2,False
questEvent,data.questID,"""21""",string,2,False
questEvent,data.questID,"""22""",string,2,False
questEvent,data.questID,"""23""",string,2,False
questEvent,data.questID,"""24""",string,2,False
questEvent,data.questID,"""25""",string,2,False
questEvent,data.questID,"""33""",string,2,False
questEvent,data.questID,"""34""",string,2,False
questEvent,data.questID,"""40""",string,2,False
questEvent,data.questID,"""41""",string,2,False
questEvent,data.questID,"""46""",string,2,False
questEvent,data.questID,"""47""",string,2,False
questEvent,data.questID,"""48""",string,2,False
questEvent,data.questID,"""49""",string,2,False
questEvent,data.questID,"""54""",string,2,False
questEvent,data.questID,"""55""",string,2,False
questEvent,data.questID,"""56""",string,2,False
questEvent,data.questID,"""39""",string,1,False
questEvent,data.questID,"""43""",string,1,False
questEvent,data.questID,"""50""",string,1,False
questEvent,data.questName,"""Forsaken Facility""",string,4,False
questEvent,data.questName,"""Gear Up""",string,4,False
questEvent,data.questName,"""Getting Your Space Legs""",string,4,False
questEvent,data.questName,"""TK, Reporting In!""",string,4,False
questEvent,data.questName,"""Info and Intros""",string,3,False
questEvent,data.questName,"""Saving Cadet Anderson""",string,3,False
questEvent,data.questName,"""Supply Run""",string,3,False
questEvent,data.questName,"""Chief of Reasoning""",string,2,False
questEvent,data.questName,"""Claim of Command""",string,2,False
questEvent,data.questName,"""Defend the Expedition""",string,2,False
questEvent,data.questName,"""Desert Delicacies""",string,2,False
questEvent,data.questName,"""Escape the Ruin""",string,2,False
questEvent,data.questName,"""Foraged Forging""",string,2,False
questEvent,data.questName,"""Getting the Band Back Together""",string,2,False
questEvent,data.questName,"""Investigate the Temple""",string,2,False
questEvent,data.questName,"""Leader of Evidence""",string,2,False
questEvent,data.questName,"""Part of a Balanced Ecosystem""",string,2,False
questEvent,data.questName,"""Pollution Solution""",string,2,False
questEvent,data.questName,"""Power Play""",string,2,False
questEvent,data.questName,"""Power Play - Floor 1""",string,2,False
questEvent,data.questName,"""Power Play - Floor 2""",string,2,False
questEvent,data.questName,"""Power Play - Floor 3""",string,2,False
questEvent,data.questName,"""Power Play - Floor 4""",string,2,False
questEvent,data.questName,"""What Was That?""",string,2,False
questEvent,data.questName,"""Which Watershed?""",string,2,False
questEvent,data.questName,"""If I had a Nickel... - Floor 1""",string,1,False
questEvent,data.questName,"""Power Play - Floor 5""",string,1,False
questEvent,data.questName,"""Well, What Have We Here?""",string,1,False
questEvent,data.questSuccessOrFailure,"""Succeeded""",string,29,False
soilMachine,data.actionType,"""ChangeCanister""",string,5,False
soilMachine,data.canisterType,"""Clay""",string,2,False
soilMachine,data.canisterType,"""Gravel""",string,2,False
soilMachine,data.canisterType,"""Sand""",string,1,False
soilMachine,data.floor,"""5""",string,3,False
soilMachine,data.floor,"""3""",string,1,False
soilMachine,data.floor,"""4""",string,1,False
soilMachine,data.machine,"""1""",string,4,False
soilMachine,data.machine,"""2""",string,1,False
soilMachine,data.row,"""TopRow""",string,4,False
soilMachine,data.row,"""BottomRow""",string,1,False
