status,severity,category,event_type,field,summary,observed,expected,evidence,examples,spec_source
INFO,Info,frequency,argumentationNodeEvent,,very rapid consecutive records (possible duplicates or multi-fire),42 interval(s) ≤ 0.014s..0.015s shown,,14ms: wenyi081326-1.stratalog.logdata.json[4152] _id=6a7de574485cab4c9538a215 ts=2026-08-13T15:40:36.2760000Z -> wenyi081326-1.stratalog.logdata.json[4151] _id=6a7de574485cab4c9538a217 ts=2026-08-13T15:40:36.2900000Z; 15ms: wenyi081326-1.stratalog.logdata.json[4156] _id=6a7de571485cab4c9538a20d ts=2026-08-13T15:40:33.1070000Z -> wenyi081326-1.stratalog.logdata.json[4155] _id=6a7de571485cab4c9538a20f ts=2026-08-13T15:40:33.1220000Z; 15ms: wenyi081326-1.stratalog.logdata.json[4162] _id=6a7de56c485cab4c9538a201 ts=2026-08-13T15:40:28.5560000Z -> wenyi081326-1.stratalog.logdata.json[4161] _id=6a7de56c485cab4c9538a203 ts=2026-08-13T15:40:28.5710000Z,,
INFO,Info,frequency,argumentationToolEvent,,unusually long gaps between records,"2 gap(s), longest 1h 6m",,1h 6m: wenyi081326-1.stratalog.logdata.json[3352] _id=6a7deb19485cab4c9538a859 ts=2026-08-13T16:04:41.7600000Z -> wenyi081326-1.stratalog.logdata.json[307] _id=6a7dfac5485cab4c9538c08a ts=2026-08-13T17:11:33.8770000Z; 22m 21s: wenyi081326-1.stratalog.logdata.json[4123] _id=6a7de58e485cab4c9538a24f ts=2026-08-13T15:41:02.9190000Z -> wenyi081326-1.stratalog.logdata.json[3404] _id=6a7deacc485cab4c9538a7f1 ts=2026-08-13T16:03:24.3410000Z,,
INFO,Info,frequency,chatEvent,,unusually long gaps between records,"1 gap(s), longest 1h 15m",,1h 15m: wenyi081326-1.stratalog.logdata.json[4009] _id=6a7de6e8485cab4c9538a333 ts=2026-08-13T15:46:48.4640000Z -> wenyi081326-1.stratalog.logdata.json[760] _id=6a7df8ab485cab4c9538bd00 ts=2026-08-13T17:02:35.4750000Z,,
INFO,Info,frequency,gameStartEvent,,unusually long gaps between records,"3 gap(s), longest 31m 50s",,31m 50s: wenyi081326-1.stratalog.logdata.json[2506] _id=6a7def8c485cab4c9538af59 ts=2026-08-13T16:23:40.8960000Z -> wenyi081326-1.stratalog.logdata.json[985] _id=6a7df703485cab4c9538bb3e ts=2026-08-13T16:55:31.4960000Z; 30m 57s: wenyi081326-1.stratalog.logdata.json[3870] _id=6a7de84b485cab4c9538a44d ts=2026-08-13T15:52:43.3130000Z -> wenyi081326-1.stratalog.logdata.json[2506] _id=6a7def8c485cab4c9538af59 ts=2026-08-13T16:23:40.8960000Z; 18m 41s: wenyi081326-1.stratalog.logdata.json[4466] _id=6a7de2e2485cab4c95389fa1 ts=2026-08-13T15:29:38.8530000Z -> wenyi081326-1.stratalog.logdata.json[3996] _id=6a7de744485cab4c9538a34f ts=2026-08-13T15:48:20.6260000Z,,
INFO,Info,frequency,gameWindowFocusEvent,,unusually long gaps between records,"1 gap(s), longest 13m 16s",,13m 16s: wenyi081326-1.stratalog.logdata.json[1184] _id=6a7df4aa485cab4c9538b9ad ts=2026-08-13T16:45:30.1050000Z -> wenyi081326-1.stratalog.logdata.json[954] _id=6a7df7c6485cab4c9538bb7c ts=2026-08-13T16:58:47.0600000Z,,
INFO,Info,frequency,questEvent,,very rapid consecutive records (possible duplicates or multi-fire),13 interval(s) ≤ 0.000s..0.001s shown,,0ms: wenyi081326-1.stratalog.logdata.json[202] _id=6a7dfb42485cab4c9538c15a ts=2026-08-13T17:13:38.3530000Z -> wenyi081326-1.stratalog.logdata.json[203] _id=6a7dfb42485cab4c9538c15c ts=2026-08-13T17:13:38.3530000Z; 0ms: wenyi081326-1.stratalog.logdata.json[4182] _id=6a7de55f485cab4c9538a1d7 ts=2026-08-13T15:40:15.3520000Z -> wenyi081326-1.stratalog.logdata.json[4183] _id=6a7de55f485cab4c9538a1d9 ts=2026-08-13T15:40:15.3520000Z; 1ms: wenyi081326-1.stratalog.logdata.json[1822] _id=6a7df278485cab4c9538b4b1 ts=2026-08-13T16:36:08.3930000Z -> wenyi081326-1.stratalog.logdata.json[1821] _id=6a7df278485cab4c9538b4b3 ts=2026-08-13T16:36:08.3940000Z,,
PASS,Info,scenes,Soil Key Puzzle,,all observed scenes match the specification,Unit 3 Dev; Unit 4 Dev,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,scenes,TerasGardenBox,,all observed scenes match the specification,Unit 4 Dev,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,scenes,WaterChamberEvent,,all observed scenes match the specification,Unit 5 Dev - Dungeon,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,scenes,soilMachine,,all observed scenes match the specification,Unit 4 Dev - Dungeon,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,DEBUGMenu,data.actionType,required field present in all records,2 of 2,,,,observed data
PASS,Info,schema,DEBUGMenu,data.isOpened,required field present in all records,2 of 2,,,,observed data
PASS,Info,schema,DaniEvent,data.actionType,required field present in all records,91 of 91,,,,08-13-26/Investigation-results/dani-event-investigation.md
PASS,Info,schema,DaniEvent,data.toolName,required field present in all records,91 of 91,,,,08-13-26/Investigation-results/dani-event-investigation.md
PASS,Info,schema,DialogueEvent,data.conversationId,required field present in all records,1347 of 1347,,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,schema,DialogueEvent,data.dialogueEventType,required field present in all records,1347 of 1347,,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,schema,DialogueEvent,data.nodeId,conditional field present when dialogueEventType='DialogueNodeEvent',836 applicable records,,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,schema,EndOfUnit,data.Unit,required field present in all records,2 of 2,,,,observed data
PASS,Info,schema,InputEvent,data.Value,required field present in all records,1615 of 1615,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,InputEvent,data.actionType,required field present in all records,1615 of 1615,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,InputEvent,data.key,required field present in all records,1615 of 1615,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,InputEvent,data.playerOrDrone,required field present in all records,1615 of 1615,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,ObjectInterEvent,data.actionType,required field present in all records,59 of 59,,,,08-13-26/Investigation-results/objectinter-event-investigation.md
PASS,Info,schema,ObjectInterEvent,data.objectName,required field present in all records,59 of 59,,,,08-13-26/Investigation-results/objectinter-event-investigation.md
PASS,Info,schema,PlayerPositionEvent,data.position.x,required field present in all records,578 of 578,,,,08-13-26/Investigation-results/position-event-investigation.md
PASS,Info,schema,PlayerPositionEvent,data.position.y,required field present in all records,578 of 578,,,,08-13-26/Investigation-results/position-event-investigation.md
PASS,Info,schema,PlayerPositionEvent,data.position.z,required field present in all records,578 of 578,,,,08-13-26/Investigation-results/position-event-investigation.md
PASS,Info,schema,PuzzlePieceVisibleEvent,data.actionType,required field present in all records,346 of 346,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,schema,PuzzlePieceVisibleEvent,data.pieceId,required field present in all records,346 of 346,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,schema,PuzzlePieceVisibleEvent,data.timestamp,required field present in all records,346 of 346,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,schema,Soil Key Puzzle,data.Unit,"conditional field present when Soil Key Puzzle Status=['Started', 'Finished']",4 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.currentSoilType,"conditional field present when actionType=['LeftDrag', 'RightDrag']",22 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.isCorrectSelection,"conditional field present when actionType=['LeftDrag', 'RightDrag']",22 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.waterLevelStatus,"conditional field present when actionType=['LeftDrag', 'RightDrag']",22 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.waterRetentionChange,"conditional field present when actionType=['LeftDrag', 'RightDrag']",22 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,TerasGardenBox,data.actionType,required field present in all records,6 of 6,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TerasGardenBox,data.boxID,conditional field present when actionType='soilSelected',3 applicable records,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TerasGardenBox,data.boxId,conditional field present when actionType='cameraPlaced',3 applicable records,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TerasGardenBox,data.soilType,required field present in all records,6 of 6,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TopographicMapEvent,data.actionType,required field present in all records,31 of 31,,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
PASS,Info,schema,TopographicMapEvent,data.featureUsed,required field present in all records,31 of 31,,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
PASS,Info,schema,TopographicMapEvent,data.location,"conditional field present when actionType='dragEnd', featureUsed='waypoint'",15 applicable records,,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.actionType,required field present in all records,21 of 21,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.floor,required field present in all records,21 of 21,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.machineNumber,required field present in all records,21 of 21,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.machineType,required field present in all records,21 of 21,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.room,required field present in all records,21 of 21,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,argumentationAnswerEvent,data.actionType,required field present in all records,5 of 5,,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,schema,argumentationAnswerEvent,data.answerSubmitted,required field present in all records,5 of 5,,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,schema,argumentationAnswerEvent,data.argumentationTitle,required field present in all records,5 of 5,,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,schema,argumentationEvent,data.actionType,required field present in all records,12 of 12,,,,08-13-26/Investigation-results/argumentation-event-investigation.md
PASS,Info,schema,argumentationEvent,data.argumentationDescription,required field present in all records,12 of 12,,,,08-13-26/Investigation-results/argumentation-event-investigation.md
PASS,Info,schema,argumentationEvent,data.argumentationTitle,required field present in all records,12 of 12,,,,08-13-26/Investigation-results/argumentation-event-investigation.md
PASS,Info,schema,argumentationNodeEvent,data.actionType,required field present in all records,154 of 154,,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,schema,argumentationNodeEvent,data.argumentationTitle,required field present in all records,154 of 154,,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,schema,argumentationNodeEvent,data.nodeName,required field present in all records,154 of 154,,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,schema,argumentationToolEvent,data.actionType,required field present in all records,14 of 14,,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,schema,argumentationToolEvent,data.argumentationTitle,required field present in all records,14 of 14,,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,schema,argumentationToolEvent,data.toolName,required field present in all records,14 of 14,,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,schema,chatEvent,data.chatID,required field present in all records,32 of 32,,,,08-13-26/Investigation-results/chat-event-investigation.md
PASS,Info,schema,questEvent,data.questEventType,required field present in all records,56 of 56,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,data.questID,required field present in all records,56 of 56,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,data.questName,required field present in all records,56 of 56,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,data.questSuccessOrFailure,conditional field present when questEventType='questFinishEvent',24 applicable records,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,eventKey,eventKey matches its documented format,56 records checked,{data.questEventType}:{data.questID},,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,soilMachine,data.actionType,required field present in all records,5 of 5,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.canisterType,required field present in all records,5 of 5,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.floor,required field present in all records,5 of 5,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.machine,required field present in all records,5 of 5,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.row,required field present in all records,5 of 5,,,,08-13-26/Investigation-results/soil-machine-investigation.md
INFO,Info,semantics,DaniEvent,,known issue (tracked in config): toolName is sometimes an empty string (22 of 91 records on 08-13-26) — the tool being opened/closed cannot be identified for those records,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/dani-event-investigation.md
INFO,Info,semantics,ObjectInterEvent,,"known issue (tracked in config): actionType uses two phrasings for talking ('TalkTo' vs 'E to Talk') — naming inconsistency, not merged pending dev confirmation",,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/objectinter-event-investigation.md
INFO,Info,semantics,TerasGardenBox,,known issue (tracked in config): boxID (soilSelected) vs boxId (cameraPlaced) capitalization inconsistency — dashboards expecting one spelling will miss half the records; also see docs/issues_and_updates.md issue 1 (U4P6 box-id scheme mismatch),,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,semantics,argumentationAnswerEvent,,sufficient information: Can the exact submitted argument be reconstructed?,"fields present: answerSubmitted, argumentationTitle",,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
INFO,Info,semantics,argumentationEvent,,"known issue (tracked in config): U3 description string contains stray quoting: 'U3 – Pollution Upstream"" equals ""Where is the pollution site probably located?'",,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/argumentation-event-investigation.md
INFO,Info,semantics,argumentationToolEvent,,known issue (tracked in config): a truncated toolName 'BackingInfoPanel - ' (nothing after the hyphen) was observed on 08-13-26 in Unit 1 - Freshwater,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
INFO,Info,semantics,argumentationToolEvent,,known issue (tracked in config): far more opens than closes on 08-13-26 (12 vs 2) — closes appear under-logged,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
INFO,Info,semantics,chatEvent,,known issue (tracked in config): ScrollStart is logged under data.actionType but ScrollStop under data.actionKey — inconsistent field naming for the same interaction,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/chat-event-investigation.md
INFO,Info,semantics,chatEvent,,known issue (tracked in config): chatID is the string 'NA' for ScrollStart records,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/chat-event-investigation.md
INFO,Info,semantics,gameStartEvent,,"known issue (tracked in config): data payload is {"""": true} — the field name is an empty string",,verify whether it still occurs in this build (see schema/values findings),,,observed data
INFO,Info,semantics,gameWindowFocusEvent,,"known issue (tracked in config): data payload is {"""": true} — the field name is an empty string",,verify whether it still occurs in this build (see schema/values findings),,,observed data
INFO,Info,semantics,gameWindowUnfocusEvent,,"known issue (tracked in config): data payload is {"""": false} — the field name is an empty string",,verify whether it still occurs in this build (see schema/values findings),,,observed data
INFO,Info,sequence,DaniEvent,actionType,tool open/close: open(s) never closed (may be legitimate at session end),"8 unmatched 'Open' (totals: 43 open, 48 close)",,,,08-13-26/Investigation-results/dani-event-investigation.md
INFO,Info,sequence,DialogueEvent,dialogueEventType,dialogue lifecycle: start(s) never finishd (may be legitimate at session end),"7 unmatched 'DialogueStartEvent' (totals: 256 start, 255 finish)",,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,sequence,PuzzlePieceVisibleEvent,actionType,camera centering: open/close events pair correctly,46 open / 46 close,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
INFO,Info,sequence,PuzzlePieceVisibleEvent,actionType,piece visibility: open(s) never closed (may be legitimate at session end),"3 unmatched 'BecameVisible' (totals: 127 open, 127 close)",,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,sequence,Soil Key Puzzle,Soil Key Puzzle Status,puzzle start/finish: open/close events pair correctly,2 open / 2 close,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,sequence,TopographicMapEvent,actionType,map open/close: open/close events pair correctly,8 open / 8 close,,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,sequence,argumentationNodeEvent,actionType,node hover: open(s) never closed (may be legitimate at session end),"1 unmatched 'argumentationNodeHoverStart' (totals: 68 open, 71 close)",,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
INFO,Info,sequence,argumentationToolEvent,actionType,backing-info panel: open(s) never closed (may be legitimate at session end),"10 unmatched 'argumentationToolOpen' (totals: 12 open, 2 close)",,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,sequence,chatEvent,actionType,chat open/close: open/close events pair correctly,2 open / 2 close,,,,08-13-26/Investigation-results/chat-event-investigation.md
INFO,Info,sequence,questEvent,questEventType,quest lifecycle: start(s) never finishd (may be legitimate at session end),"9 unmatched 'questActiveEvent' (totals: 32 start, 24 finish)",,,,08-13-26/Investigation-results/quest-event-investigation.md
INFO,Info,temporal,,,_id (arrival) order disagrees with client-timestamp order,44 of 4466 adjacent _id pairs reverse in client time; worst 3.1s,expected for batched uploads; audits sort by client timestamp,,wenyi081326-1.stratalog.logdata.json[1642] _id=6a7df2cd485cab4c9538b5fd ts=2026-08-13T16:37:33.9980000Z | wenyi081326-1.stratalog.logdata.json[1658] _id=6a7df2cd485cab4c9538b5ff ts=2026-08-13T16:37:30.8970000Z,
INFO,Info,temporal,,,client vs server timestamp skew,"median +0.09s, min -3.23s, max +0.12s over 4467 records",small constant skew; large negatives = delayed uploads,,,
PASS,Info,values,DEBUGMenu,data.actionType,all observed values are within the specification,"""DebugMenuStateChanged"" (2x)",,,,observed data
PASS,Info,values,DaniEvent,data.actionType,all observed values are within the specification,"""Close"" (48x); ""Open"" (43x)",,,,08-13-26/Investigation-results/dani-event-investigation.md
PASS,Info,values,DaniEvent,data.toolName,all observed values are within the specification,""""" (22x); ""Argumentation"" (43x); ""Chat"" (2x); ""Map"" (22x); ""Settings"" (2x)",,,,08-13-26/Investigation-results/dani-event-investigation.md
PASS,Info,values,DialogueEvent,data.dialogueEventType,all observed values are within the specification,"""DialogueFinishEvent"" (255x); ""DialogueNodeEvent"" (836x); ""DialogueStartEvent"" (256x)",,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,values,EndOfUnit,data.Unit,all observed values are within the specification,"""4"" (1x); ""5"" (1x)",,,,observed data
INFO,Info,values,EndOfUnit,data.Unit,specified value(s) never observed this build,"absent: 1, 2, 3",may be normal if that interaction was not used,,,observed data
PASS,Info,values,InputEvent,data.Value,all observed values are within the specification,"""pressed"" (1615x)",,,,observed data (input-event PDF not machine-readable)
PASS,Info,values,InputEvent,data.playerOrDrone,all observed values are within the specification,"""Drone"" (236x); ""Player"" (1379x)",,,,observed data (input-event PDF not machine-readable)
PASS,Info,values,PuzzlePieceVisibleEvent,data.actionType,all observed values are within the specification,"""BecameCameraCentered"" (46x); ""BecameCameraUncentered"" (46x); ""BecameInvisible"" (127x); ""BecameVisible"" (127x)",,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,values,Soil Key Puzzle,data.Soil Key Puzzle Status,all observed values are within the specification,"""Finished"" (2x); ""Started"" (2x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.actionType,all observed values are within the specification,"""LeftDrag"" (10x); ""RightDrag"" (12x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.currentSoilType,all observed values are within the specification,"""BEDROCK"" (1x); ""CLAY"" (4x); ""CLAYROCK"" (3x); ""CLAYSAND"" (4x); ""GRAVEL"" (2x); ""SAND"" (4x); ""SANDGRAVEL"" (4x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.isCorrectSelection,all observed values are within the specification,"""false"" (18x); ""true"" (4x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.waterLevelStatus,all observed values are within the specification,"""Proper"" (7x); ""TooHigh"" (6x); ""TooLow"" (9x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.waterRetentionChange,all observed values are within the specification,"""Decrease"" (12x); ""Increase"" (6x); ""NoChange"" (4x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,TerasGardenBox,data.actionType,all observed values are within the specification,"""cameraPlaced"" (3x); ""soilSelected"" (3x)",,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,values,TerasGardenBox,data.soilType,all observed values are within the specification,"""Clay"" (2x); ""Gravel"" (2x); ""Sand"" (2x)",,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,values,TopographicMapEvent,data.actionType,all observed values are within the specification,"""MapCloseEvent"" (8x); ""MapOpenEvent"" (8x); ""dragEnd"" (15x)",,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
PASS,Info,values,TopographicMapEvent,data.featureUsed,all observed values are within the specification,"""Map"" (16x); ""waypoint"" (15x)",,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
PASS,Info,values,WaterChamberEvent,data.actionType,all observed values are within the specification,"""Off"" (6x); ""On"" (15x)",,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,values,WaterChamberEvent,data.machineNumber,all observed values are within the specification,"""One"" (20x); ""Two"" (1x)",,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,values,WaterChamberEvent,data.machineType,all observed values are within the specification,"""Condenser"" (9x); ""DualChamber_Condenser"" (1x); ""DualChamber_Evaporator"" (2x); ""Evaporator"" (5x); ""VentSwitch"" (4x)",,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,values,argumentationAnswerEvent,data.actionType,all observed values are within the specification,"""submitAnswerEvent"" (5x)",,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,values,argumentationEvent,data.actionType,all observed values are within the specification,"""argumentationSessionClose"" (7x); ""argumentationSessionOpen"" (5x)",,,,08-13-26/Investigation-results/argumentation-event-investigation.md
PASS,Info,values,argumentationNodeEvent,data.actionType,all observed values are within the specification,"""argumentationNodeAdd"" (15x); ""argumentationNodeHoverEnd"" (71x); ""argumentationNodeHoverStart"" (68x)",,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,values,argumentationToolEvent,data.actionType,all observed values are within the specification,"""argumentationToolClose"" (2x); ""argumentationToolOpen"" (12x)",,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,values,chatEvent,data.actionKey,all observed values are within the specification,"""ScrollStop"" (14x)",,,,08-13-26/Investigation-results/chat-event-investigation.md
PASS,Info,values,chatEvent,data.actionType,all observed values are within the specification,"""Close"" (2x); ""Open"" (2x); ""ScrollStart"" (14x)",,,,08-13-26/Investigation-results/chat-event-investigation.md
PASS,Info,values,questEvent,data.questEventType,all observed values are within the specification,"""questActiveEvent"" (32x); ""questFinishEvent"" (24x)",,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,values,questEvent,data.questSuccessOrFailure,all observed values are within the specification,"""Succeeded"" (24x)",,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,values,soilMachine,data.actionType,all observed values are within the specification,"""ChangeCanister"" (5x)",,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,values,soilMachine,data.canisterType,all observed values are within the specification,"""Clay"" (2x); ""Gravel"" (2x); ""Sand"" (1x)",,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,values,soilMachine,data.row,all observed values are within the specification,"""BottomRow"" (1x); ""TopRow"" (4x)",,,,08-13-26/Investigation-results/soil-machine-investigation.md
