status,severity,category,event_type,field,summary,observed,expected,evidence,examples,spec_source
INFO,Info,frequency,PuzzlePieceVisibleEvent,,very rapid consecutive records (possible duplicates or multi-fire),2926 interval(s) ≤ 0.000s..0.000s shown,,0ms: wenyi091426-3.stratalog.logdata.json[10016] _id=6aa9eeee485cab4c95450589 ts=2026-09-16T01:20:44.6260000Z -> wenyi091426-3.stratalog.logdata.json[10018] _id=6aa9eeee485cab4c9545058b ts=2026-09-16T01:20:44.6260000Z; 0ms: wenyi091426-3.stratalog.logdata.json[10017] _id=6aa9eeee485cab4c95450587 ts=2026-09-16T01:20:44.6260000Z -> wenyi091426-3.stratalog.logdata.json[10016] _id=6aa9eeee485cab4c95450589 ts=2026-09-16T01:20:44.6260000Z; 0ms: wenyi091426-3.stratalog.logdata.json[10030] _id=6aa9eeee485cab4c9545056b ts=2026-09-16T01:20:44.1600000Z -> wenyi091426-3.stratalog.logdata.json[10031] _id=6aa9eeee485cab4c9545056d ts=2026-09-16T01:20:44.1600000Z,,
INFO,Info,frequency,Soil Key Puzzle,,unusually long gaps between records,"3 gap(s), longest 13h 21m",,13h 21m: wenyi091426-3.stratalog.logdata.json[9786] _id=6aa9efbf485cab4c954507b9 ts=2026-09-16T01:24:15.5880000Z -> wenyi091426-3.stratalog.logdata.json[9177] _id=6aaaab84485cab4c95453996 ts=2026-09-16T14:45:24.4200000Z; 2h 12m: wenyi091426-3.stratalog.logdata.json[9166] _id=6aaaab91485cab4c954539ac ts=2026-09-16T14:45:37.0260000Z -> wenyi091426-3.stratalog.logdata.json[5660] _id=6aaacaa8485cab4c95455512 ts=2026-09-16T16:58:16.4730000Z; 28m 16s: wenyi091426-3.stratalog.logdata.json[5647] _id=6aaacab3485cab4c9545552c ts=2026-09-16T16:58:28.1610000Z -> wenyi091426-3.stratalog.logdata.json[4568] _id=6aaad154485cab4c95455db0 ts=2026-09-16T17:26:44.5890000Z,,
INFO,Info,frequency,TopographicMapEvent,,unusually long gaps between records,"5 gap(s), longest 13h 0m",,13h 0m: wenyi091426-3.stratalog.logdata.json[9378] _id=6aa9f402485cab4c9545169d ts=2026-09-16T01:42:26.3100000Z -> wenyi091426-3.stratalog.logdata.json[9212] _id=6aaaaae4485cab4c95453950 ts=2026-09-16T14:42:44.4750000Z; 1h 21m: wenyi091426-3.stratalog.logdata.json[7124] _id=6aaab2a4485cab4c954549a0 ts=2026-09-16T15:15:48.0950000Z -> wenyi091426-3.stratalog.logdata.json[6477] _id=6aaac5b6485cab4c95454eb0 ts=2026-09-16T16:37:10.3210000Z; 32m 8s: wenyi091426-3.stratalog.logdata.json[6441] _id=6aaac61e485cab4c95454ef8 ts=2026-09-16T16:38:54.4040000Z -> wenyi091426-3.stratalog.logdata.json[4829] _id=6aaacda6485cab4c95455b90 ts=2026-09-16T17:11:03.1290000Z,,
INFO,Info,frequency,TopographicMapEvent,,very rapid consecutive records (possible duplicates or multi-fire),2 interval(s) ≤ 0.003s..0.015s shown,,3ms: wenyi091426-3.stratalog.logdata.json[9653] _id=6aa9f165485cab4c95450e57 ts=2026-09-16T01:31:17.9110000Z -> wenyi091426-3.stratalog.logdata.json[9649] _id=6aa9f165485cab4c95450e5f ts=2026-09-16T01:31:17.9140000Z; 15ms: wenyi091426-3.stratalog.logdata.json[9654] _id=6aa9f165485cab4c95450e55 ts=2026-09-16T01:31:17.8960000Z -> wenyi091426-3.stratalog.logdata.json[9653] _id=6aa9f165485cab4c95450e57 ts=2026-09-16T01:31:17.9110000Z,,
INFO,Info,frequency,argumentationAnswerEvent,,unusually long gaps between records,"4 gap(s), longest 14h 25m",,14h 25m: wenyi091426-3.stratalog.logdata.json[11824] _id=6aa9ebe6485cab4c9544f2eb ts=2026-09-16T01:07:50.9390000Z -> wenyi091426-3.stratalog.logdata.json[6798] _id=6aaab6a8485cab4c95454c2c ts=2026-09-16T15:32:56.0940000Z; 1h 17m: wenyi091426-3.stratalog.logdata.json[6652] _id=6aaab760485cab4c95454d50 ts=2026-09-16T15:36:00.9670000Z -> wenyi091426-3.stratalog.logdata.json[5903] _id=6aaac994485cab4c9545532c ts=2026-09-16T16:53:40.4700000Z; 1h 11m: wenyi091426-3.stratalog.logdata.json[5742] _id=6aaaca1a485cab4c9545546e ts=2026-09-16T16:55:54.5680000Z -> wenyi091426-3.stratalog.logdata.json[2363] _id=6aaadacb485cab4c95456eea ts=2026-09-16T18:07:07.9360000Z,,
INFO,Info,frequency,argumentationEvent,,unusually long gaps between records,"4 gap(s), longest 14h 24m",,14h 24m: wenyi091426-3.stratalog.logdata.json[11823] _id=6aa9ebe6485cab4c9544f2ed ts=2026-09-16T01:07:50.9420000Z -> wenyi091426-3.stratalog.logdata.json[6827] _id=6aaab68d485cab4c95454bf2 ts=2026-09-16T15:32:29.9660000Z; 1h 17m: wenyi091426-3.stratalog.logdata.json[6651] _id=6aaab760485cab4c95454d52 ts=2026-09-16T15:36:00.9700000Z -> wenyi091426-3.stratalog.logdata.json[5923] _id=6aaac97b485cab4c95455304 ts=2026-09-16T16:53:16.0920000Z; 1h 11m: wenyi091426-3.stratalog.logdata.json[5738] _id=6aaaca1a485cab4c95455476 ts=2026-09-16T16:55:54.5860000Z -> wenyi091426-3.stratalog.logdata.json[2378] _id=6aaadabf485cab4c95456ecc ts=2026-09-16T18:06:55.3810000Z,,
INFO,Info,frequency,argumentationEvent,,very rapid consecutive records (possible duplicates or multi-fire),2 interval(s) ≤ 0.015s..0.015s shown,,15ms: wenyi091426-3.stratalog.logdata.json[2196] _id=6aaadb82485cab4c95457038 ts=2026-09-16T18:10:10.6270000Z -> wenyi091426-3.stratalog.logdata.json[2192] _id=6aaadb82485cab4c9545703e ts=2026-09-16T18:10:10.6420000Z; 15ms: wenyi091426-3.stratalog.logdata.json[5741] _id=6aaaca1a485cab4c95455470 ts=2026-09-16T16:55:54.5710000Z -> wenyi091426-3.stratalog.logdata.json[5738] _id=6aaaca1a485cab4c95455476 ts=2026-09-16T16:55:54.5860000Z,,
INFO,Info,frequency,argumentationNodeEvent,,unusually long gaps between records,"4 gap(s), longest 14h 24m",,14h 24m: wenyi091426-3.stratalog.logdata.json[11827] _id=6aa9ebe3485cab4c9544f2c8 ts=2026-09-16T01:07:48.2220000Z -> wenyi091426-3.stratalog.logdata.json[6824] _id=6aaab68f485cab4c95454bf8 ts=2026-09-16T15:32:31.3320000Z; 1h 17m: wenyi091426-3.stratalog.logdata.json[6653] _id=6aaab75f485cab4c95454d4e ts=2026-09-16T15:35:59.1160000Z -> wenyi091426-3.stratalog.logdata.json[5920] _id=6aaac97f485cab4c9545530a ts=2026-09-16T16:53:19.3260000Z; 1h 11m: wenyi091426-3.stratalog.logdata.json[5746] _id=6aaaca15485cab4c95455466 ts=2026-09-16T16:55:49.6990000Z -> wenyi091426-3.stratalog.logdata.json[2375] _id=6aaadac2485cab4c95456ed2 ts=2026-09-16T18:06:58.7650000Z,,
INFO,Info,frequency,argumentationNodeEvent,,very rapid consecutive records (possible duplicates or multi-fire),161 interval(s) ≤ 0.016s..0.016s shown,,16ms: wenyi091426-3.stratalog.logdata.json[11838] _id=6aa9ebe0485cab4c9544f2a7 ts=2026-09-16T01:07:45.1370000Z -> wenyi091426-3.stratalog.logdata.json[11837] _id=6aa9ebe0485cab4c9544f2a9 ts=2026-09-16T01:07:45.1530000Z; 16ms: wenyi091426-3.stratalog.logdata.json[11854] _id=6aa9ebcb485cab4c9544f247 ts=2026-09-16T01:07:24.1770000Z -> wenyi091426-3.stratalog.logdata.json[11853] _id=6aa9ebcb485cab4c9544f249 ts=2026-09-16T01:07:24.1930000Z; 16ms: wenyi091426-3.stratalog.logdata.json[2284] _id=6aaadb0d485cab4c95456f88 ts=2026-09-16T18:08:13.6350000Z -> wenyi091426-3.stratalog.logdata.json[2283] _id=6aaadb0d485cab4c95456f8a ts=2026-09-16T18:08:13.6510000Z,,
INFO,Info,frequency,argumentationToolEvent,,unusually long gaps between records,"2 gap(s), longest 15h 46m",,15h 46m: wenyi091426-3.stratalog.logdata.json[11825] _id=6aa9ebe5485cab4c9544f2e3 ts=2026-09-16T01:07:50.1220000Z -> wenyi091426-3.stratalog.logdata.json[5868] _id=6aaac9b6485cab4c95455372 ts=2026-09-16T16:54:14.4190000Z; 1h 55m: wenyi091426-3.stratalog.logdata.json[5744] _id=6aaaca18485cab4c9545546a ts=2026-09-16T16:55:52.7840000Z -> wenyi091426-3.stratalog.logdata.json[421] _id=6aaae537485cab4c95457e18 ts=2026-09-16T18:51:35.6560000Z,,
INFO,Info,frequency,chatEvent,,unusually long gaps between records,"1 gap(s), longest 16m 31s",,16m 31s: wenyi091426-3.stratalog.logdata.json[1839] _id=6aaadfff485cab4c95457304 ts=2026-09-16T18:29:20.2490000Z -> wenyi091426-3.stratalog.logdata.json[578] _id=6aaae3df485cab4c95457cde ts=2026-09-16T18:45:51.4440000Z,,
INFO,Info,frequency,gameStartEvent,,unusually long gaps between records,"6 gap(s), longest 13h 29m",,13h 29m: wenyi091426-3.stratalog.logdata.json[11725] _id=6aa9ecec485cab4c9544f5ff ts=2026-09-16T01:12:12.3940000Z -> wenyi091426-3.stratalog.logdata.json[9227] _id=6aaaaac1485cab4c95453932 ts=2026-09-16T14:42:09.0350000Z; 1h 40m: wenyi091426-3.stratalog.logdata.json[6560] _id=6aaab894485cab4c95454e0a ts=2026-09-16T15:41:08.9700000Z -> wenyi091426-3.stratalog.logdata.json[4629] _id=6aaad00b485cab4c95455d22 ts=2026-09-16T17:21:15.7940000Z; 1h 8m: wenyi091426-3.stratalog.logdata.json[4629] _id=6aaad00b485cab4c95455d22 ts=2026-09-16T17:21:15.7940000Z -> wenyi091426-3.stratalog.logdata.json[1841] _id=6aaadffd485cab4c95457302 ts=2026-09-16T18:29:18.1240000Z,,
INFO,Info,frequency,gameWindowFocusEvent,,unusually long gaps between records,"9 gap(s), longest 12h 58m",,12h 58m: wenyi091426-3.stratalog.logdata.json[9335] _id=6aa9f449485cab4c9545173f ts=2026-09-16T01:43:37.5890000Z -> wenyi091426-3.stratalog.logdata.json[9228] _id=6aaaaac1485cab4c95453930 ts=2026-09-16T14:42:09.0340000Z; 45m 32s: wenyi091426-3.stratalog.logdata.json[6561] _id=6aaab894485cab4c95454e08 ts=2026-09-16T15:41:08.9700000Z -> wenyi091426-3.stratalog.logdata.json[6558] _id=6aaac341485cab4c95454e0e ts=2026-09-16T16:26:41.1890000Z; 19m 36s: wenyi091426-3.stratalog.logdata.json[7092] _id=6aaab323485cab4c954549e0 ts=2026-09-16T15:17:55.8650000Z -> wenyi091426-3.stratalog.logdata.json[6632] _id=6aaab7bc485cab4c95454d78 ts=2026-09-16T15:37:32.3080000Z,,
INFO,Info,frequency,gameWindowUnfocusEvent,,unusually long gaps between records,"10 gap(s), longest 13h 0m",,13h 0m: wenyi091426-3.stratalog.logdata.json[9337] _id=6aa9f446485cab4c95451739 ts=2026-09-16T01:43:34.6970000Z -> wenyi091426-3.stratalog.logdata.json[9197] _id=6aaaab47485cab4c9545396e ts=2026-09-16T14:44:23.8280000Z; 49m 46s: wenyi091426-3.stratalog.logdata.json[6639] _id=6aaab786485cab4c95454d6a ts=2026-09-16T15:36:38.3580000Z -> wenyi091426-3.stratalog.logdata.json[6559] _id=6aaac330485cab4c95454e0c ts=2026-09-16T16:26:24.4750000Z; 19m 7s: wenyi091426-3.stratalog.logdata.json[2672] _id=6aaad77b485cab4c95456c80 ts=2026-09-16T17:52:59.8800000Z -> wenyi091426-3.stratalog.logdata.json[2150] _id=6aaadbf6485cab4c95457094 ts=2026-09-16T18:12:07.0010000Z,,
INFO,Info,frequency,questEvent,,unusually long gaps between records,"8 gap(s), longest 13h 11m",,13h 11m: wenyi091426-3.stratalog.logdata.json[9666] _id=6aa9f146485cab4c95450dbb ts=2026-09-16T01:30:46.3950000Z -> wenyi091426-3.stratalog.logdata.json[9222] _id=6aaaaac5485cab4c9545393c ts=2026-09-16T14:42:13.2800000Z; 54m 50s: wenyi091426-3.stratalog.logdata.json[6567] _id=6aaab886485cab4c95454dfa ts=2026-09-16T15:40:55.0790000Z -> wenyi091426-3.stratalog.logdata.json[6507] _id=6aaac561485cab4c95454e74 ts=2026-09-16T16:35:45.1960000Z; 32m 15s: wenyi091426-3.stratalog.logdata.json[7295] _id=6aaaafd7485cab4c9545484a ts=2026-09-16T15:03:51.4770000Z -> wenyi091426-3.stratalog.logdata.json[6647] _id=6aaab766485cab4c95454d5a ts=2026-09-16T15:36:06.8050000Z,,
INFO,Info,frequency,questEvent,,very rapid consecutive records (possible duplicates or multi-fire),13 interval(s) ≤ 0.000s..0.001s shown,,0ms: wenyi091426-3.stratalog.logdata.json[11908] _id=6aa9eb17485cab4c9544efd5 ts=2026-09-16T01:04:24.1220000Z -> wenyi091426-3.stratalog.logdata.json[11910] _id=6aa9eb17485cab4c9544efd7 ts=2026-09-16T01:04:24.1220000Z; 0ms: wenyi091426-3.stratalog.logdata.json[99] _id=6aaae70d485cab4c9545809c ts=2026-09-16T18:59:25.5170000Z -> wenyi091426-3.stratalog.logdata.json[98] _id=6aaae70d485cab4c9545809e ts=2026-09-16T18:59:25.5170000Z; 1ms: wenyi091426-3.stratalog.logdata.json[1049] _id=6aaae1bc485cab4c95457930 ts=2026-09-16T18:36:44.3860000Z -> wenyi091426-3.stratalog.logdata.json[1048] _id=6aaae1bc485cab4c95457932 ts=2026-09-16T18:36:44.3870000Z,,
INFO,Info,regression,,,baseline scene name(s) absent this build,<missing sceneName>,"renamed scene, removed content, or reduced coverage",,,
INFO,Info,regression,,,scene name(s) not present in baseline,PodsEscapingCopernicus Cutscene; Transition,"renamed scene, new content, or new coverage",,,
INFO,Info,regression,DEBUGMenu,data.isOpened,baseline categorical value(s) not seen this build,True,may simply not have been exercised — review,,,
INFO,Info,regression,DaniEvent,,record volume changed 0.1x vs baseline,2 records,16 in 09-03-26-2,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,DaniEvent,data.toolName,baseline categorical value(s) not seen this build,Settings,may simply not have been exercised — review,,,
INFO,Info,regression,InputEvent,data.actionType,baseline categorical value(s) not seen this build,Pause; ToggleDebug,may simply not have been exercised — review,,,
INFO,Info,regression,InputEvent,data.key,baseline categorical value(s) not seen this build,backquote; tab,may simply not have been exercised — review,,,
INFO,Info,regression,ObjectInterEvent,data.actionType,baseline categorical value(s) not seen this build,Press E to collect mega turnips; Press E to collect super orange; Press E to collect ultra corn; Press E to go down,may simply not have been exercised — review,,,
INFO,Info,regression,ObjectInterEvent,data.actionType,categorical value(s) not seen in baseline,Press E to collect broccoli; Press E to collect peas; Press E to collect potatoes; Press E to pick up,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,PuzzlePieceVisibleEvent,,record volume changed 3.8x vs baseline,4446 records,1182 in 09-03-26-2,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.glassRoofTemperature,baseline categorical value(s) not seen this build,Cold,may simply not have been exercised — review,,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.glassRoofTemperature,categorical value(s) not seen in baseline,Hot,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.roofCovering,baseline categorical value(s) not seen this build,Uncovered,may simply not have been exercised — review,,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.roofCovering,categorical value(s) not seen in baseline,Covered,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.roofStyle,baseline categorical value(s) not seen this build,Tilted Out,may simply not have been exercised — review,,,
INFO,Info,regression,SolarStillDesignEvent,data.designSelections.roofStyle,categorical value(s) not seen in baseline,Tilted In,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,SolarStillDesignEvent,data.selectedOption,baseline categorical value(s) not seen this build,Cold; Tilted Out; Uncovered,may simply not have been exercised — review,,,
INFO,Info,regression,SolarStillDesignEvent,data.selectedOption,categorical value(s) not seen in baseline,Covered; Hot; Tilted In,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,TerasGardenBox,data.soilType,categorical value(s) not seen in baseline,Gravel,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,TopographicMapEvent,data.actionType,baseline categorical value(s) not seen this build,WaypointResetEvent,may simply not have been exercised — review,,,
INFO,Info,regression,TopographicMapEvent,data.legendName,categorical value(s) not seen in baseline,Water,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,WaterChamberEvent,,record volume changed 3.9x vs baseline,47 records,12 in 09-03-26-2,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,WaterChamberEvent,data.floor,categorical value(s) not seen in baseline,3,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,WaterChamberEvent,data.machineNumber,categorical value(s) not seen in baseline,Two,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,WaterChamberEvent,data.machineType,categorical value(s) not seen in baseline,DualChamber_Condenser; DualChamber_Evaporator,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,WaterChamberEvent,data.room,categorical value(s) not seen in baseline,4,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,argumentationAnswerEvent,,record volume changed 6.2x vs baseline,37 records,6 in 09-03-26-2,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,argumentationAnswerEvent,data.answerSubmitted,baseline categorical value(s) not seen this build,"A,C,D,2,II",may simply not have been exercised — review,,,
INFO,Info,regression,argumentationAnswerEvent,data.answerSubmitted,categorical value(s) not seen in baseline,"; 2,I; A,2,I; A,2,II; A,3,I; A,B,1,I; A,B,2,I; A,B,3,I; A,B,4,I; A,D,C,2,II; B,1,I; B,1,II; B,4,II; B,C,1,I; C,1,I; C,1,II; C,3,II; C,4,II; D,1,I; D,1,II; D,2,II; D,3,I; D,4,I; D,4,II; D,A,2,II","new design, renamed value, or new coverage — review",,,
INFO,Info,regression,argumentationNodeEvent,,record volume changed 3.8x vs baseline,504 records,133 in 09-03-26-2,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,argumentationNodeEvent,data.actionType,categorical value(s) not seen in baseline,argumentationNodeRemove,"new design, renamed value, or new coverage — review",,,
INFO,Info,regression,argumentationToolEvent,data.argumentationTitle,baseline categorical value(s) not seen this build,Unit 1 - Argumentation Tutorial; Unit 2 – Watershed,may simply not have been exercised — review,,,
INFO,Info,regression,argumentationToolEvent,data.toolName,baseline categorical value(s) not seen this build,BackingInfoPanel - Argumentation; BackingInfoPanel - Waterfall Data; BackingInfoPanel - Watershed Graph,may simply not have been exercised — review,,,
INFO,Info,regression,chatEvent,,record volume changed 0.1x vs baseline,2 records,32 in 09-03-26-2,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,chatEvent,data.actionType,baseline categorical value(s) not seen this build,Open; ScrollStart,may simply not have been exercised — review,,,
INFO,Info,regression,chatEvent,data.chatID,baseline categorical value(s) not seen this build,"[18-102, 18-103, 18-105, 18-109, 18-110, 18-274]; [18-109, 18-110, 18-274, 18-112, 18-113, 18-114]; [18-112, 18-113, 18-114, 18-276, 18-277]; [18-114, 18-276, 18-277, 18-279, 18-116, 18-117]; [18-243, 18-118, 74-21, 23-1, 23-2, 23-3]; [18-279, 18-116, 18-117, 18-243, 18-118, 74-21]; [22-19, 22-20, 22-22, 22-46, 22-48, 22-27]; [22-46, 22-48, 22-27, 18-102, 18-103, 18-105]; [23-1, 23-2, 23-3, 23-4, 23-59, 23-61]; [23-17, 23-18, 23-20, 23-21, 23-70, 23-72]; [23-21, 23-70, 23-72, 23-73, 23-22, 23-24]; [23-59, 23-61, 23-63, 23-65, 23-67, 23-68]; [23-65, 23-67, 23-68, 23-69, 23-17, 23-18]; [23-73, 23-22, 23-24, 23-25, 23-27]",may simply not have been exercised — review,,,
INFO,Info,regression,soilMachine,,record volume changed 8.6x vs baseline,43 records,5 in 09-03-26-2,"regression candidate: gameplay length, coverage, or logging-rate change",,
INFO,Info,regression,soilMachine,data.canisterType,categorical value(s) not seen in baseline,Bedrock,"new design, renamed value, or new coverage — review",,,
INFO,Info,scenes,Soil Key Puzzle,,event observed in scene(s) not listed in the specification — specification review required,Unit 2 Prod (Refactor) (12 records),Unit 3 Dev; Unit 4 Dev,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,scenes,TerasGardenBox,,all observed scenes match the specification,Unit 4 Dev,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,scenes,WaterChamberEvent,,all observed scenes match the specification,Unit 5 Dev - Dungeon,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,scenes,soilMachine,,all observed scenes match the specification,Unit 4 Dev - Dungeon,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,DEBUGMenu,data.actionType,required field present in all records,13 of 13,,,,observed data
PASS,Info,schema,DEBUGMenu,data.isOpened,required field present in all records,13 of 13,,,,observed data
PASS,Info,schema,DaniEvent,data.actionType,required field present in all records,2 of 2,,,,08-13-26/Investigation-results/dani-event-investigation.md
PASS,Info,schema,DaniEvent,data.toolName,required field present in all records,2 of 2,,,,08-13-26/Investigation-results/dani-event-investigation.md
PASS,Info,schema,DialogueEvent,data.conversationId,required field present in all records,2203 of 2203,,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,schema,DialogueEvent,data.dialogueEventType,required field present in all records,2203 of 2203,,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,schema,DialogueEvent,data.nodeId,conditional field present when dialogueEventType='DialogueNodeEvent',1347 applicable records,,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,schema,EndOfUnit,data.Unit,required field present in all records,5 of 5,,,,observed data
PASS,Info,schema,InputEvent,data.Value,required field present in all records,2744 of 2744,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,InputEvent,data.actionType,required field present in all records,2744 of 2744,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,InputEvent,data.key,required field present in all records,2744 of 2744,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,InputEvent,data.playerOrDrone,required field present in all records,2744 of 2744,,,,observed data (input-event PDF not machine-readable)
PASS,Info,schema,ObjectInterEvent,data.actionType,required field present in all records,254 of 254,,,,08-13-26/Investigation-results/objectinter-event-investigation.md
PASS,Info,schema,ObjectInterEvent,data.objectName,required field present in all records,254 of 254,,,,08-13-26/Investigation-results/objectinter-event-investigation.md
PASS,Info,schema,PlayerPositionEvent,data.position.x,required field present in all records,1621 of 1621,,,,08-13-26/Investigation-results/position-event-investigation.md
PASS,Info,schema,PlayerPositionEvent,data.position.y,required field present in all records,1621 of 1621,,,,08-13-26/Investigation-results/position-event-investigation.md
PASS,Info,schema,PlayerPositionEvent,data.position.z,required field present in all records,1621 of 1621,,,,08-13-26/Investigation-results/position-event-investigation.md
PASS,Info,schema,PuzzlePieceVisibleEvent,data.actionType,required field present in all records,4446 of 4446,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,schema,PuzzlePieceVisibleEvent,data.pieceId,required field present in all records,4446 of 4446,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,schema,PuzzlePieceVisibleEvent,data.timestamp,required field present in all records,4446 of 4446,,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,schema,Soil Key Puzzle,data.Unit,"conditional field present when Soil Key Puzzle Status=['Started', 'Finished']",8 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.currentSoilType,"conditional field present when actionType=['LeftDrag', 'RightDrag']",66 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.isCorrectSelection,"conditional field present when actionType=['LeftDrag', 'RightDrag']",66 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.waterLevelStatus,"conditional field present when actionType=['LeftDrag', 'RightDrag']",66 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,Soil Key Puzzle,data.waterRetentionChange,"conditional field present when actionType=['LeftDrag', 'RightDrag']",66 applicable records,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,schema,SolarStillDesignEvent,data.actionType,required field present in all records,4 of 4,,,,observed data 08-25-26 (first appearance; no written spec yet)
PASS,Info,schema,SolarStillDesignEvent,data.designSelections,conditional field present when actionType='DesignSubmitted',1 applicable records,,,,observed data 08-25-26 (first appearance; no written spec yet)
PASS,Info,schema,SolarStillDesignEvent,data.featureUsed,required field present in all records,4 of 4,,,,observed data 08-25-26 (first appearance; no written spec yet)
PASS,Info,schema,SolarStillDesignEvent,data.selectedOption,conditional field present when actionType='optionSelected',3 applicable records,,,,observed data 08-25-26 (first appearance; no written spec yet)
PASS,Info,schema,TerasGardenBox,data.actionType,required field present in all records,6 of 6,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TerasGardenBox,data.boxId,conditional field present when actionType='cameraPlaced',3 applicable records,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TerasGardenBox,data.soilType,required field present in all records,6 of 6,,,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,schema,TopographicMapEvent,data.actionType,required field present in all records,80 of 80,,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
PASS,Info,schema,TopographicMapEvent,data.featureUsed,required field present in all records,80 of 80,,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,schema,TopographicMapEvent,data.legendName,field present in only part of the records,5 of 80 records contain data.legendName,declare as conditional/optional in config if intended,,wenyi091426-3.stratalog.logdata.json[11604] _id=6aa9ed9f485cab4c9544f7fd ts=2026-09-16T01:15:12.2510000Z | wenyi091426-3.stratalog.logdata.json[11596] _id=6aa9edaf485cab4c9544f815 ts=2026-09-16T01:15:27.4880000Z | wenyi091426-3.stratalog.logdata.json[9660] _id=6aa9f154485cab4c95450e0f ts=2026-09-16T01:31:00.2690000Z,
PASS,Info,schema,WaterChamberEvent,data.actionType,required field present in all records,47 of 47,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.floor,required field present in all records,47 of 47,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.machineNumber,required field present in all records,47 of 47,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.machineType,required field present in all records,47 of 47,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,WaterChamberEvent,data.room,required field present in all records,47 of 47,,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,schema,argumentationAnswerEvent,data.actionType,required field present in all records,37 of 37,,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,schema,argumentationAnswerEvent,data.answerSubmitted,required field present in all records,37 of 37,,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,schema,argumentationAnswerEvent,data.argumentationTitle,required field present in all records,37 of 37,,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,schema,argumentationEvent,data.actionType,required field present in all records,14 of 14,,,,08-13-26/Investigation-results/argumentation-event-investigation.md
PASS,Info,schema,argumentationEvent,data.argumentationDescription,required field present in all records,14 of 14,,,,08-13-26/Investigation-results/argumentation-event-investigation.md
PASS,Info,schema,argumentationEvent,data.argumentationTitle,required field present in all records,14 of 14,,,,08-13-26/Investigation-results/argumentation-event-investigation.md
